id,state.abbrev,station,city,county,zipcode,latitude,longitude
7154,OH,STEUBENVILLE POLICE DEPT,,,,,
7155,OH,STOW POLICE DEPT,,,,,
7156,OH,STRASBURG POLICE DEPT,,,,,
7157,OH,STRATTON POLICE DEPT,,,,,
7158,OH,STREETSBORO POLICE DEPT,,,,,
7159,OH,STRONGSVILLE POLICE DEPT,,,,,
7160,OH,STRUTHERS POLICE DEPT,,,,,
7161,OH,STRYKER POLICE DEPT,,,,,
7162,OH,SUGAR GROVE POLICE DEPT,,,,,
7163,OH,SUGARCREEK POLICE DEPT,,,,,
7164,OH,SUGARCREEK TWP POLICE DEPT,,,,,
7165,OH,SUMMA HEALTH POLICE PROTECTIVE SVCS,,,,,
7166,OH,SUMMIT COUNTY SHERIFFS OFFICE,,,,,
7167,OH,SUMMIT CTY SHERIFF DEPT,,,,,
7168,OH,SUNBURY POLICE DEPT,,,,,
7169,OH,SYLVANIA POLICE DIVISON,,,,,
7170,OH,SYLVANIA TWP POLICE DEPT,,,,,
7171,OH,SYRACUSE POLICE DEPT,,,,,
7172,OH,TALLMADGE POLICE DEPT,,,,,
7173,OH,TERRACE PARK POLICE DEPT,,,,,
7174,OH,TIFFIN POLICE DEPT,,,,,
7175,OH,TILTONSVILLE POLICE DEPT,,,,,
7176,OH,TOLEDO POLICE DEPT,,,,,
7177,OH,TOLEDO- LUCAS CTY  PORT AUTH POL,,,,,
7178,OH,TORONTO POLICE DEPT,,,,,
7179,OH,TRENTON POLICE DEPT,,,,,
7180,OH,TRUMBULL CO SHERIFF DEPT,,,,,
7181,OH,TRUMBULL COUNTY SHERIFFS OFFICE,,,,,
7182,OH,TRURO TOWNSHIP FIRE DEPT,,,,,
7183,OH,TUSCARAWAS CTY COURT,,,,,
7184,OH,TUSCARAWAS CTY SHERIFF DEPT,,,,,
7185,OH,TWINSBURG POLICE DEPT,,,,,
7186,OH,UHRICHSVILLE POLICE DEPT,,,,,
7187,OH,UNION CITY POLICE DEPT,,,,,
7188,OH,UNION CTY SHERIFF DEPT,,,,,
7189,OH,UNION POLICE DEPT,,,,,
7190,OH,UNION TWP2 POLICE DEPT,,,,,
7191,OH,UNIONTOWN POLICE DEPT,,,,,
7192,OH,UNIV CIRCLE POLICE DEPT,,,,,
7193,OH,UNIV CIRCLE POLICE DEPT HI_ED,,,,,
7194,OH,UNIV OF AKRON POLICE DEPT,,,,,
7195,OH,UNIV OF AKRON POLICE DEPT HI_ED,,,,,
7196,OH,UNIV OF CINCINNATI POLICE DEPT,,,,,
7197,OH,UNIV OF CINCINNATI POLICE HI_ED,,,,,
7198,OH,UNIVERSITY HEIGHTS POLICE DEPT,,,,,
7199,OH,UPPER ARLINGTON POLICE,,,,,
7200,OH,UPPER ARLINGTON POLICE DIVISION,,,,,
7201,OH,UPPER SANDUSKY POLICE DEPT,,,,,
7202,OH,US DHS ICE,,,,,
7203,OH,US DOJ DEA WOOSTER MEDWAY,,,,,
7204,OH,US DOJ FBI CINCINNATI DIVISION,,,,,
7205,OH,US FBI CLEVELAND,,,,,
7206,OH,US MARSHAL SVC COLUMBUS,,,,,
7207,OH,USDA FOREST SERVICE LEI NELSONVILLE,,,,,
7208,OH,UTICA POLICE DEPT,,,,,
7209,OH,VERMILION POLICE DEPT,,,,,
7210,OH,VILLAGE OF BETHEL POLICE DEPT,,,,,
7211,OH,VINTON CTY SHERIFF DEPT,,,,,
7212,OH,WAITE HILL POLICE DEPT,,,,,
7213,OH,WAITE HILL VILLAGE POLICE DEPT,,,,,
7214,OH,WALBRIDGE POLICE DEPT,,,,,
7215,OH,WALTON HILLS POLICE DEPT,,,,,
7216,OH,WAPAKONETA POLICE DEPT,,,,,
7217,OH,WARREN CITY POLICE DEPT,,,,,
7218,OH,WARREN CTY SHERIFF'S OFFICE,,,,,
7219,OH,WARREN TWP POLICE DEPT,,,,,
7220,OH,WARRENSVILLE HEIGHTS FIRE INV,,,,,
7221,OH,WARRENSVILLE HEIGHTS POLICE DEPT,,,,,
7222,OH,WASHINGTON COUNTY SHERIFFS OFFICE,,,,,
7223,OH,WASHINGTON CTY SHERIFF OFFICE,,,,,
7224,OH,WASHINGTON TWP PD (TOLEDO),,,,,
7225,OH,WASHINGTON TWP PD LEWISTOWN,,,,,
7226,OH,WASHINGTON TWP PD TOLEDO,,,,,
7227,OH,WASHINGTONVILLE POLICE DEPT,,,,,
7228,OH,WATERVILLE POLICE DEPT,,,,,
7229,OH,WAUSEON POLICE DEPT,,,,,
7230,OH,WAVERLY POLICE DEPT,,,,,
7231,OH,WAYNE COUNTY SHERIFFS OFFICE,,,,,
7232,OH,WAYNE CTY SHERIFF DEPT,,,,,
7233,OH,WAYNESFIELD POLICE DEPT,,,,,
7234,OH,WAYNESVILLE POLICE DEPT,,,,,
7235,OH,WELLS TWP POLICE DEPT,,,,,
7236,OH,WELLSVILLE POLICE DEPT,,,,,
7237,OH,WEST CARROLLTON POLICE DEPT,,,,,
7238,OH,WEST FARMINGTON POLICE DEPT,,,,,
7239,OH,WEST JEFFERSON POLICE DEPT,,,,,
7240,OH,WEST LIBERTY POLICE DEPT,,,,,
7241,OH,WESTERVILLE POLICE DEPT,,,,,
7242,OH,WHITEHALL POLICE DEPT,,,,,
7243,OH,WHITEHOUSE POLICE DEPT,,,,,
7244,OH,WICKLIFFE POLICE DEPT,,,,,
7245,OH,WILLARD POLICE DEPT,,,,,
7246,OH,WILLIAMS CO SHERIFF DEPT,,,,,
7247,OH,WILLIAMSBURG POLICE DEPT,,,,,
7248,OH,WILLOUGHBY POLICE DEPT,,,,,
7249,OH,WINTERSVILLE POLICE DEPT,,,,,
7250,OH,WOOD COUNTY SHERIFFS OFFICE,,,,,
7251,OH,WOOD CTY SHERIFF DEPT,,,,,
7252,OH,WOODLAWN POLICE DEPT,,,,,
7253,OH,WORTHINGTON  POLICE DEPT,,,,,
7254,OH,WYANDOT CTY SHERIFF DEPT,,,,,
7255,OH,WYOMING POLICE DEPT,,,,,
7256,OH,YORKVILLE POLICE DEPT,,,,,
7257,OH,YOUNGSTOWN POLICE DEPT,,,,,
7258,OH,YOUNGSTOWN STATE UNIV PD,,,,,
7259,OH,YOUNGSTOWN STATE UNIV PD HI_ED,,,,,
7260,OH,YOUNGSTOWN STATE UNIV POLICE ACAD,,,,,
7261,OK,ACHILLE POLICE DEPT,,,,,
7262,OK,ADA POLICE DEPT,,,,,
7263,OK,ADAIR CTY SHERIFF OFFICE,,,,,
7264,OK,ALLEN POLICE DEPT,,,,,
7265,OK,ALTUS POLICE DEPT,,,,,
7266,OK,APACHE POLICE DEPT,,,,,
7267,OK,ARNETT POLICE DEPT,,,,,
7268,OK,AVANT POLICE DEPT,,,,,
7269,OK,BARTLESVILLE POLICE DEPT,,,,,
7270,OK,BECKHAM CCO SHERIFF DEPT,,,,,
7271,OK,BENNINGTON POLICE DEPT,,,,,
7272,OK,BERNICE POLICE DEPT,,,,,
7273,OK,BETHANY POLICE DEPT,,,,,
7274,OK,BIXBY POLICE DEPT,,,,,
7275,OK,BLANCHARD POLICE DEPT,,,,,
7276,OK,BOKOSHE POLICE DEPT,,,,,
7277,OK,BRAGGS POLICE DEPT,,,,,
7278,OK,BRISTOW POLICE DEPT,,,,,
7279,OK,BROKEN ARROW POLICE DEPT,,,,,
7280,OK,BRYAN CTY SHERIFF DEPT,,,,,
7281,OK,CACHE POLICE DEPT,,,,,
7282,OK,CADDO CTY SHERIFF DEPT,,,,,
7283,OK,CALVIN POLICE DEPT,,,,,
7284,OK,CANADIAN CTY SHERIFF DEPT,,,,,
7285,OK,CARL ALBERT CAMPUS POLICE HI_ED,,,,,
7286,OK,CARNEGIE POLICE DEPT,,,,,
7287,OK,CARNEY POLICE DEPT,,,,,
7288,OK,CARTER CTY SHERIFF DEPT,,,,,
7289,OK,CATOOSA POLICE DEPT,,,,,
7290,OK,CHANDLER POLICE DEPT,,,,,
7291,OK,CHATTANOOGA POLICE DEPT,,,,,
7292,OK,CHEROKEE CTY SHERIFF DEPT,,,,,
7293,OK,CHEROKEE NATION MARSHAL SERVICE,,,,,
7294,OK,CHICKASAW NATION LIGHTHORSE POLICE,,,,,
7295,OK,CHICKASHA POLICE DEPT,,,,,
7296,OK,CHOCTAW CTY SHERIFF DEPT,,,,,
7297,OK,CHOCTAW POLICE DEPT,,,,,
7298,OK,CHOUTEAU POLICE DEPT,,,,,
7299,OK,CIMARRON CTY SHERIFF DEPT,,,,,
7300,OK,CITIZENS POTAWATOMI NATION PD,,,,,
7301,OK,CLEVELAND COUNTY SHERIFF'S OFFICE,,,,,
7302,OK,CLEVELAND COUNTY SHERIFFS OFFICE,,,,,
7303,OK,COAL CO SHERIFF OFFICE,,,,,
7304,OK,COAL COUNTY SHERIFF OFFICE,,,,,
7305,OK,COALGATE POLICE DEPARTMENT,,,,,
7306,OK,COLCORD POLICE DEPT,,,,,
7307,OK,COMANCHE COUNTY SHERIFF DEPT,,,,,
7308,OK,COMANCHE NATION POLICE,,,,,
7309,OK,COMANCHE POLICE DEPT.,,,,,
7310,OK,CRAIG CTY SHERIFF DEPT,,,,,
7311,OK,CUSTER CTY SHERIFF DEPT,,,,,
7312,OK,CYRIL POLICE DEPT,,,,,
7313,OK,DAVENPORT POLICE DEPT,,,,,
7314,OK,DAVIS POLICE DEPT,,,,,
7315,OK,DEL CITY POLICE DEPT,,,,,
7316,OK,DELAWARE CTY SHERIFF'S OFFICE,,,,,
7317,OK,DELAWARE CTY SHERIFFS OFFICE,,,,,
7318,OK,DEPEW POLICE DEPT,,,,,
7319,OK,DEWEY CTY SHERIFF DEPT,,,,,
7320,OK,DHS/CBP AIR/MARINE OKLAHOMA CITY,,,,,
7321,OK,DHS/CBP/PATROL OKLAHOMA CITY,,,,,
7322,OK,DHS/ICE OKLAHOMA CITY,,,,,
7323,OK,DOI/BIA/OJS DISTR,,,,,
7324,OK,DOJ/DEA TULSA,,,,,
7325,OK,DOJ/FBI OKLAHOMA CITY,,,,,
7326,OK,DOJ/FBI OKLAHOMA CITY DIV,,,,,
7327,OK,DRUMRIGHT POLICE DEPT,,,,,
7328,OK,DUNCAN POLICE DEPT,,,,,
7329,OK,EAST CENTRAL UNIV POLICE HI_ED,,,,,
7330,OK,EAST CENTRAL UNIVERSITY POLICE,,,,,
7331,OK,EASTERN OK STATE COLLEGE PD,,,,,
7332,OK,EASTERN OK STATE COLLEGE PD HI_ED,,,,,
7333,OK,ELGIN POLICE DEPT,,,,,
7334,OK,ELLIS CTY SHERIFF DEPT,,,,,
7335,OK,ELMORE POLICE DEPT,,,,,
7336,OK,ENID POLICE DEPT.,,,,,
7337,OK,FAIRVIEW POLICE DEPT,,,,,
7338,OK,FLETCHER POLICE DEPT,,,,,
7339,OK,FORGAN POLICE DEPT,,,,,
7340,OK,FORT GIBSON POLICE DEPT,,,,,
7341,OK,FREDERICK POLICE DEPT,,,,,
7342,OK,GARFIELD CTY SHERIFF DEPT,,,,,
7343,OK,GORE POLICE DEPT,,,,,
7344,OK,GRADY CO SHERIFF'S OFFICE,,,,,
7345,OK,GRADY CO SHERIFFS OFFICE,,,,,
7346,OK,GRADY COUNTY CRIMINAL JUSTICE,,,,,
7347,OK,GRADY CTY SHERIFF DEPT,,,,,
7348,OK,GRAND RIVER DAM AUTHORITY,,,,,
7349,OK,GUTHRIE POLICE DEPT,,,,,
7350,OK,HAILEYVILLE POLICE DEPT,,,,,
7351,OK,HENRYETTA POLICE DEPT,,,,,
7352,OK,HOOKER POLICE DEPT,,,,,
7353,OK,JAY POLICE DEPT,,,,,
7354,OK,JENKS POLICE DEPT,,,,,
7355,OK,KEOTA POLICE DEPARTMENT,,,,,
7356,OK,KEYES POLICE DEPARTMENT,,,,,
7357,OK,KICKHPOO TRIBAL POLICE DEPT,,,,,
7358,OK,KIEFER POLICE DEPT,,,,,
7359,OK,KIOWA CTY SHERIFF DEPT,,,,,
7360,OK,KREBS POLICE DEPT,,,,,
7361,OK,LAMONT POLICE DEPT,,,,,
7362,OK,LAWTON POLICE DEPT,,,,,
7363,OK,LEFLORE CTY SHERIFF DEPT,,,,,
7364,OK,MARLOW POLICE DEPT,,,,,
7365,OK,MCALESTER POLICE DEPT.,,,,,
7366,OK,MCCURTAIN CTY SHERIFF DEPT,,,,,
7367,OK,MCCURTAIN POLICE DEPT,,,,,
7368,OK,MCLOUD POLICE DEPT,,,,,
7369,OK,MEDFORD POLICE DEPT,,,,,
7370,OK,MEDICINE PARK POLICE DEPT,,,,,
7371,OK,MID-AMERICA CHRISTIAN UNIV HI_ED,,,,,
7372,OK,MID-AMERICA CHRISTIAN UNIVERSITY,,,,,
7373,OK,MOORE POLICE DEPT,,,,,
7374,OK,MOORELAND POLICE DEPT,,,,,
7375,OK,MURRAY STATE COLLEGE POLICE,,,,,
7376,OK,MUSKOGEE CTY SHERIFF DEPT,,,,,
7377,OK,MUSKOGEE POLICE DEPT,,,,,
7378,OK,MUSTANG POLICE DEPT,,,,,
7379,OK,NEWCASTLE POLICE DEPT,,,,,
7380,OK,NINNEKAH POLICE DEPT,,,,,
7381,OK,NORTH ENID POLICE DEPT,,,,,
7382,OK,OK 3RD JUDICIAL DISTRICT DTF,,,,,
7383,OK,OK BUREAU OF NARCOTICS,,,,,
7384,OK,OK DEPT OF AGRICULTURE-,,,,,
7385,OK,OK DEPT OF PUB SAFETY HWY PATROL,,,,,
7386,OK,OKLAHOMA CITY UNIV OK CITY,,,,,
7387,OK,OKLAHOMA COUNTY SHERIFF DEPT,,,,,
7388,OK,OKMULGEE CTY SHERIFF DEPT,,,,,
7389,OK,OKMULGEE POLICE DEPT,,,,,
7390,OK,OSAGE CTY SHERIFF DEPT,,,,,
7391,OK,OWASSO POLICE DEPT,,,,,
7392,OK,PANAMA POLICE DEPT,,,,,
7393,OK,PAWHUSKA POLICE DEPT,,,,,
7394,OK,PAWNEE CTY SHERIFF DEPT,,,,,
7395,OK,PAYNE CTY SHERIFF DEPT,,,,,
7396,OK,PAYNE CTY SHERIFF OFFICE,,,,,
7397,OK,PERRY POLICE DEPT,,,,,
7398,OK,PITTSBURG CTY SHERIFF DEPT,,,,,
7399,OK,POCOLA POLICE DEPT,,,,,
7400,OK,PONCA CITY POLICE DEPT,,,,,
7401,OK,PONTOTOC CTY SHERIFF DEPT,,,,,
7402,OK,POTTAWATOMIE CTY SHERIFF DEPT,,,,,
7403,OK,PURCELL POLICE DEPT,,,,,
7404,OK,PUTNAM CITY CAMPUS PD HI_ED,,,,,
7405,OK,PUTNAM CITY CAMPUS POLICE DEPT,,,,,
7406,OK,ROCK ISLAND POLICE DEPT,,,,,
7407,OK,ROGER MILLS CTY SHERIFF DEPT,,,,,
7408,OK,ROGERS CTY SHERIFF'S OFFICE,,,,,
7409,OK,ROGERS CTY SHERIFFS OFFICE,,,,,
7410,OK,RUSH SPRINGS POLICE DEPT,,,,,
7411,OK,SAND SPRINGS POLICE DEPT,,,,,
7412,OK,SEMINOLE CTY SHERIFF DEPT,,,,,
7413,OK,SEMINOLE CTY SHERIFF OFFICE,,,,,
7414,OK,SEMINOLE STATE COLLEGE PD,,,,,
7415,OK,SEMINOLE STATE COLLEGE PD HI_ED,,,,,
7416,OK,SENTINEL POLICE DEPT,,,,,
7417,OK,SEQUOYAH CTY SHERIFF DEPT,,,,,
7418,OK,SHAWNEE POLICE DEPT,,,,,
7419,OK,STEPHENS CTY SHERIFF DEPT,,,,,
7420,OK,STONEWALL POLICE DEPT,,,,,
7421,OK,STRATFORD POLICE DEPT,,,,,
7422,OK,STROUD POLICE DEPT,,,,,
7423,OK,TAHLEQUAH POLICE DEPT,,,,,
7424,OK,TECUMSEH POLICE DEPT,,,,,
7425,OK,TEXAS CTY SHERIFF DEPT,,,,,
7426,OK,THOMAS POLICE DEPARTMENT,,,,,
7427,OK,TRYON POLICE DEPT,,,,,
7428,OK,TULSA COUNTY  SHERIFF'S OFFICE,,,,,
7429,OK,TULSA COUNTY  SHERIFFS OFFICE,,,,,
7430,OK,TULSA POLICE DEPT,,,,,
7431,OK,TUPELO POLICE DEPT,,,,,
7432,OK,UNIV OF OK HEALTH SCIENCES CTR PD,,,,,
7433,OK,UNIV OF OK HEALTH SCIENCES PD HI_ED,,,,,
7434,OK,US BORDER PATROL OK CITY,,,,,
7435,OK,US DEPT OF VA MUSKOGEE,,,,,
7436,OK,US DHS CBP AIR & MARINE OK CITY,,,,,
7437,OK,US DHS ICE OK CITY,,,,,
7438,OK,US DOI BIA OJS DISTR,,,,,
7439,OK,US DOJ DEA TULSA,,,,,
7440,OK,US DOJ FBI OKLAHOMA CITY DIVISION,,,,,
7441,OK,USDA FOREST SERVICE LEI IDABEL,,,,,
7442,OK,USDVA/LE MUSKOGEE,,,,,
7443,OK,VA/MUSKOGEE,,,,,
7444,OK,VINITA POLICE DEPT,,,,,
7445,OK,WARR ACRES POLICE DEPT,,,,,
7446,OK,WAURIKA POLICE DEPT,,,,,
7447,OK,WAYNOKA POLICE DEPT,,,,,
7448,OK,WEATHERFORD POLICE DEPT,,,,,
7449,OK,WEBBERS FALLS POLICE DEPT,,,,,
7450,OK,WELEETKA POLICE DEPT,,,,,
7451,OK,WETUMKA POLICE DEPT,,,,,
7452,OK,WEWOKA POLICE DEPT,,,,,
7453,OK,WISTER POLICE DEPT,,,,,
7454,OK,WOODS CTY SHERIFF DEPT,,,,,
7455,OK,WOODWARD CTY SHERIFF DEPT,,,,,
7456,OK,WOODWARD POLICE DEPT,,,,,
7457,OK,WYNONA POLICE DEPT,,,,,
7458,OK,YUKON POLICE DEPT.,,,,,
7459,OR,ASTORIA POLICE DEPT,,,,,
7460,OR,BAKER CTY SHERIFF DEPT,,,,,
7461,OR,BANDON POLICE DEPT,,,,,
7462,OR,BEND POLICE DEPT,,,,,
7463,OR,BENTON COUNTY SHERIFF OFFICE,,,,,
7464,OR,BOARDMAN POLICE DEPT,,,,,
7465,OR,CENTRAL POINT POLICE DEPT,,,,,
7466,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,,,,,
7467,OR,CLACKAMAS COUNTY SHERIFFS OFFICE,,,,,
7468,OR,COLUMBIA CTY SHERIFF'S OFFICE,,,,,
7469,OR,COLUMBIA CTY SHERIFFS OFFICE,,,,,
7470,OR,COOS COUNTY SHERIFF DEPT,,,,,
7471,OR,COTTAGE GROVE POLICE,,,,,
7472,OR,CURRY COUNTY SHERIFF,,,,,
7473,OR,DALLAS POLICE DEPT,,,,,
7474,OR,DESCHUTES CTY SHERIFF,,,,,
7475,OR,DOUGLAS COUNTY SHERIFF DEPT,,,,,
7476,OR,DOUGLAS COUNTY SHERIFF OFFICE,,,,,
7477,OR,ENTERPRISE POLICE DEPT,,,,,
7478,OR,EUGENE POLICE DEPT,,,,,
7479,OR,FLORENCE POLICE DEPT,,,,,
7480,OR,GILLIAM COUNTY SHERIFFS OFFICE,,,,,
7481,OR,GILLIAM CTY SHERIFF DEPT,,,,,
7482,OR,GRANT CTY SHERIFF DEPT,,,,,
7483,OR,GRANTS PASS DEPT OF PUBLIC SAFETY,,,,,
7484,OR,HERMISTON POLICE DEPT,,,,,
7485,OR,INDEPENDENCE POLICE DEPT,,,,,
7486,OR,JOSEPHINE COUNTY SHERIFF'S OFFICE,,,,,
7487,OR,JOSEPHINE COUNTY SHERIFFS OFFICE,,,,,
7488,OR,JUNCTION CITY POLICE DEPT,,,,,
7489,OR,KLAMATH COUNTY SHERIFF'S OFFICE,,,,,
7490,OR,KLAMATH COUNTY SHERIFFS OFFICE,,,,,
7491,OR,KLAMATH FALLS POLICE DEPT,,,,,
7492,OR,LANE CTY SHERIFF DEPT,,,,,
7493,OR,MALHEUR CTY SHERIFF DEPT,,,,,
7494,OR,MARION CTY SHERIFF DEPT,,,,,
7495,OR,MONMOUTH POLICE DEPT,,,,,
7496,OR,MORROW CTY  SHERIFF DEPT,,,,,
7497,OR,MORROW CTY  SHERIFF OFFICE,,,,,
7498,OR,MYRTLE CREEK POLICE DEPT,,,,,
7499,OR,NEWPORT POLICE DEPT,,,,,
7500,OR,NORTH PLAINS POLICE DEPT,,,,,
7501,OR,OR STATE POLICE SALEM,,,,,
7502,OR,POLK COUNTY SHERIFF'S OFFICE,,,,,
7503,OR,POLK COUNTY SHERIFFS OFFICE,,,,,
7504,OR,PORTLAND POLICE  DEPT,,,,,
7505,OR,SALEM POLICE DEPT,,,,,
7506,OR,SCAPPOOSE POLICE DEPT,,,,,
7507,OR,SEASIDE POLICE DEPT,,,,,
7508,OR,SHERMAN CTY  SHERIFF DEPT,,,,,
7509,OR,SPRINGFIELD POLICE DEPT,,,,,
7510,OR,TILLAMOOK CTY  SHERIFF DEPT,,,,,
7511,OR,TOLEDO POLICE DEPT,,,,,
7512,OR,UNION CO SHERIFF DEPT,,,,,
7513,OR,VERNONIA POLICE DEPT,,,,,
7514,OR,WALLOWA CTY SHERIFF'S OFFICE,,,,,
7515,OR,WALLOWA CTY SHERIFFS OFFICE,,,,,
7516,OR,WARRENTON POLICE DEPT,,,,,
7517,OR,WASHINGTON CTY SHERIFF DEPT,,,,,
7518,OR,WEST LINN POLICE DEPT,,,,,
7519,OR,WHEELER CTY SHERIFF DEPT,,,,,
7520,OR,YAMHILL CTY SHERIFF DEPT,,,,,
7521,PA,ABINGTON TOWNSHIP POLICE DEPT,,,,,
7522,PA,ALBURTIS POLICE DEPT,,,,,
7523,PA,ASTON TOWNSHIP POLICE DEPT,,,,,
7524,PA,BALDWIN BOROUGH POLICE DEPT,,,,,
7525,PA,BALDWIN TOWNSHIP POLICE DEPT,,,,,
7526,PA,BARRETT TOWNSHIP POLICE DEPT,,,,,
7527,PA,BEAVER BORO POLICE DEPT,,,,,
7528,PA,BEDMINSTER TOWNSHIP POLICE DEPT,,,,,
7529,PA,BETHEL TOWNSHIP POLICE DEPT,,,,,
7530,PA,BETHLEHEM POLICE DEPT,,,,,
7531,PA,BLOOMSBURG POLICE DEPT,,,,,
7532,PA,BRADFORD COUNTY SHERIFF DEPT,,,,,
7533,PA,BRADFORD POLICE DEPT,,,,,
7534,PA,BRECKNOCK TOWNSHIP POLICE DEPT,,,,,
7535,PA,BROOKVILLE POLICE DEPARTMENT,,,,,
7536,PA,BUCKINGHAM POLICE DEPT,,,,,
7537,PA,BUCKS COUNTY DEPT OF CORRECTIONS,,,,,
7538,PA,BUCKS COUNTY S. CENTRAL ERT,,,,,
7539,PA,CAMP HILL BOROUGH POLICE DEPT,,,,,
7540,PA,CARBON COUNTY CORRECTIONAL FAC,,,,,
7541,PA,CARBONDALE POLICE DEPT,,,,,
7542,PA,CARLISLE POLICE DEPT,,,,,
7543,PA,CARROLL TOWNSHIP POLICE DEPT,,,,,
7544,PA,CENTER TOWNSHIP POLICE DEPT,,,,,
7545,PA,CENTRAL BUCKS REGIONAL POLICE DEPT,,,,,
7546,PA,CHALFONT BORO POLICE DEPT,,,,,
7547,PA,CHESTER MONTGOMERY ERT,,,,,
7548,PA,CHESTER POLICE DEPT,,,,,
7549,PA,CHESTER TOWNSHIP POLICE DEPT,,,,,
7550,PA,CHRISTIANA BOROUGH POLICE DEPT,,,,,
7551,PA,CLAIRTON POLICE DEPT,,,,,
7552,PA,COLONIAL REGIONAL POLICE DEPT,,,,,
7553,PA,CONEMAUGH TOWNSHIP POLICE DEPT,,,,,
7554,PA,CONEWAGO TWP POLICE DEPT,,,,,
7555,PA,COVINGTON TOWNSHIP POLICE DEPT,,,,,
7556,PA,CUMBERLAND COUNTY PRISON DEPT,,,,,
7557,PA,CUMBERLAND COUNTY SHERIFF DEPT,,,,,
7558,PA,CUMBERLAND TOWNSHIP POLICE DEPT,,,,,
7559,PA,DARBY BOROUGH POLICE DEPT,,,,,
7560,PA,DELMONT POLICE DEPT,,,,,
7561,PA,DERRY TOWNSHIP POLICE DEPT,,,,,
7562,PA,DHS/ICE NATIONAL ARMORY OPS,,,,,
7563,PA,DHS/ICE/HSI MIDDLETOWN,,,,,
7564,PA,DHS/ICE/HSI PENNSYLVANIA,,,,,
7565,PA,DHS/ICE/OFPT ALTOONA,,,,,
7566,PA,DOJ/DEA PHILADELPHIA,,,,,
7567,PA,DOJ/FBI HARRISBURG,,,,,
7568,PA,DOJ/USMS PITTSBURGH,,,,,
7569,PA,DOJ/USMS WESTERN DIST,,,,,
7570,PA,DOYLESTOWN TOWNSHIP POLICE DEPT,,,,,
7571,PA,DUBLIN BOROUGH POLICE DEPT,,,,,
7572,PA,DUBOIS CITY POLICE DEPT,,,,,
7573,PA,DUNMORE POLICE DEPT,,,,,
7574,PA,EAST FALLOWFIELD TOWNSHIP POLICE,,,,,
7575,PA,EAST FRANKLIN TOWNSHIP POLICE DEPT,,,,,
7576,PA,EAST HEMPFIELD TOWNSHIP POLICE DEPT,,,,,
7577,PA,EAST PENNSBORO TOWNSHIP POLICE,,,,,
7578,PA,EAST VINCENT TOWNSHIP POLICE,,,,,
7579,PA,EASTERN PIKE REGIONAL POLICE DEPT,,,,,
7580,PA,EXETER BORO POLICE DEPT,,,,,
7581,PA,FAYETTE COUNTY DA'S OFFICE DTF,,,,,
7582,PA,FAYETTE COUNTY DAS OFFICE DTF,,,,,
7583,PA,FINDLAY TOWNSHIP POLICE DEPT,,,,,
7584,PA,FOREST COUNTY SHERIFF OFFICE,,,,,
7585,PA,HAMPTON TOWNSHIP POLICE DEPT,,,,,
7586,PA,HARRISBURG  BUREAU POLICE DEPT,,,,,
7587,PA,HEMLOCK TOWNSHIP POLICE DEPT,,,,,
7588,PA,HIGHSPIRE BOROUGH POLICE DEPT,,,,,
7589,PA,HILLTOWN TOWNSHIP POLICE DEPT,,,,,
7590,PA,HUD/OIG PENNSYLVANIA,,,,,
7591,PA,HUNTINGDON COUNTY SHERIFF OFFICE,,,,,
7592,PA,JEFFERSON HILLS BORO POLICE DEPT,,,,,
7593,PA,JEFFERSON TOWNSHIP POLICE DEPT,,,,,
7594,PA,JERMYN BOROUGH POLICE DEPT,,,,,
7595,PA,LANCASTER COUNTY SHERIFF DEPT,,,,,
7596,PA,LANCASTER POLICE DEPT,,,,,
7597,PA,LEHIGH COUNTY DTF,,,,,
7598,PA,LEHIGH TOWNSHIP POLICE DEPT,,,,,
7599,PA,LITITZ BOROUGH PD,,,,,
7600,PA,LOCUST TOWNSHIP POLICE DEPT,,,,,
7601,PA,LOWER ALLEN TOWNSHIP POLICE DEPT,,,,,
7602,PA,LOWER MAKEFIELD TOWNSHIP POLICE,,,,,
7603,PA,LOWER MILFORD TOWNSHIP POLICE,,,,,
7604,PA,LOWER PAXTON TOWNSHIP POLICE DEPT,,,,,
7605,PA,LOWER WINDSOR TOWNSHIP POLICE DEPT,,,,,
7606,PA,LUZERNE COUNTY SHERIFF DEPT,,,,,
7607,PA,MANOR TOWNSHIP POLICE DEPT,,,,,
7608,PA,MECHANICSBURG BOROUGH,,,,,
7609,PA,MECHANICSBURG POLICE DEPT,,,,,
7610,PA,MERCERSBURG BOROUGH POLICE DEPT,,,,,
7611,PA,MILLCREEK TWP POLICE DEPT 2,,,,,
7612,PA,MILTON BORO POLICE DEPT,,,,,
7613,PA,MINERSVILLE POLICE DEPT,,,,,
7614,PA,MONROE COUNTY SHERIFFS OFFICE,,,,,
7615,PA,MONTOUR TOWNSHIP POLICE DEPT,,,,,
7616,PA,MOON TOWNSHIP POLICE DEPT,,,,,
7617,PA,MOUNT CARMEL BOROUGH POLICE,,,,,
7618,PA,MOUNT CARMEL TWP POLICE DEPT,,,,,
7619,PA,MOUNT LEBANON POLICE DEPT,,,,,
7620,PA,NANTY GLO BOROUGH POLICE DEPT,,,,,
7621,PA,NEW BETHLEHEM BOROUGH POLICE DEPT,,,,,
7622,PA,NEW BRITAIN TOWNSHIP POLICE DEPT,,,,,
